ID,TARGET
11241,0.030833
11245,0.291073
11247,0.182346
11248,0.005931
11251,0.291073
11252,0.090225
11253,0.291073
11255,0.097996
11256,0.132155
11259,0.033137
11261,0.037606
11265,0.291073
11267,0.046020
11269,0.099809
11270,0.291073
11275,0.142722
11277,0.062375
11278,0.031777
11279,0.011680
11281,0.263537
11283,0.000720
11284,0.002308
11285,0.153717
11287,0.019128
11288,0.000000
11290,0.000038
11291,0.124094
11292,0.031289
11294,0.291073
11296,0.067335
11300,0.000003
11301,0.002067
11302,0.094475
11304,0.059010
11307,0.084233
11308,0.175529
11311,0.032421
11312,0.008137
11313,0.075952
11314,0.028488
11315,0.063022
11323,0.035947
11325,0.062152
11327,0.116145
11328,0.138636
11330,0.030849
11333,0.020271
11334,0.029180
11338,0.021911
11339,0.020617
11342,0.183251
11345,0.291073
11346,0.069054
11347,0.090419
11348,0.015062
11349,0.031024
11350,0.291073
11354,0.030928
11355,0.031795
11357,0.030849
11359,0.017252
11361,0.026959
11362,0.039220
11363,0.001131
11366,0.030832
11367,0.108402
11372,0.030912
11373,0.141068
11374,0.058758
11377,0.291073
11380,0.006938
11381,0.052338
11382,0.004133
11386,0.059920
11387,0.062677
11388,0.030880
11389,0.143674
11390,0.183147
11391,0.031069
11393,0.291073
11394,0.035185
11401,0.132946
11403,0.147301
11404,0.183552
11405,0.110202
11407,0.291073
11408,0.058148
11411,0.007574
11412,0.018398
11414,0.186850
11416,0.074083
11420,0.141290
11421,0.291073
11422,0.031146
11423,0.004337
11425,0.291073
11429,0.117298
11431,0.103234
11432,0.067571
11433,0.082648
11434,0.021850
11435,0.002753
11436,0.080190
11438,0.075868
11439,0.291073
11446,0.000019
11447,0.100994
11450,0.041038
11451,0.291073
11453,0.030915
11454,0.225638
11455,0.043331
11456,0.000912
11458,0.138453
11459,0.121101
11462,0.036617
11464,0.031162
11468,0.000000
11469,0.066969
11471,0.030901
11475,0.122955
11477,0.037749
11480,0.059039
11481,0.108692
11483,0.006238
11486,0.020073
11489,0.103641
11490,0.103062
11492,0.179897
11495,0.083630
11499,0.030849
11500,0.073079
11503,0.091714
11504,0.030849
11505,0.128668
11506,0.125380
11507,0.291073
11510,0.005679
11514,0.030862
11516,0.087958
11518,0.084361
11519,0.010764
11520,0.030939
11522,0.089786
11523,0.030909
11526,0.100922
11528,0.074304
11529,0.003464
11530,0.017091
11534,0.014265
11535,0.054952
11537,0.005751
11539,0.008877
11542,0.127358
11545,0.165887
11546,0.030910
11549,0.030956
11550,0.030915
11554,0.111278
11555,0.075316
11558,0.030868
11559,0.291073
11560,0.001746
11562,0.030942
11563,0.016760
11564,0.040297
11565,0.045068
11569,0.075908
11572,0.030979
11573,0.102925
11575,0.117839
11578,0.291073
11581,0.162419
11583,0.000426
11584,0.066961
11586,0.017801
11587,0.026644
11594,0.291073
11600,0.122085
11602,0.000000
11603,0.003916
11604,0.156527
11609,0.112863
11610,0.030149
11612,0.130378
11615,0.291073
11616,0.024791
11618,0.121054
11619,0.049973
11621,0.030501
11622,0.084684
11626,0.045893
11627,0.030861
11629,0.108682
11631,0.291073
11632,0.110969
11633,0.006384
11637,0.030860
11639,0.079994
11642,0.035990
11643,0.291073
11644,0.099799
11650,0.045773
11652,0.031555
11653,0.291073
11654,0.081939
11655,0.000729
11656,0.291073
11657,0.075579
11658,0.291073
11661,0.146319
11664,0.118033
11665,0.020613
11667,0.044034
11669,0.291073
11674,0.071683
11675,0.055921
11678,0.063338
11680,0.008622
11684,0.044344
11685,0.000012
11686,0.291073
11687,0.008893
11688,0.051382
11695,0.068650
11696,0.030907
11699,0.008064
11700,0.002483
11701,0.064779
11703,0.032051
11704,0.242812
11707,0.032647
11710,0.000000
11711,0.029858
11712,0.291073
11713,0.096507
11714,0.058866
11715,0.001749
11717,0.181975
11718,0.030850
11719,0.094446
11720,0.028379
11721,0.291073
11726,0.000148
11727,0.291073
11728,0.031189
11729,0.031019
11730,0.005365
11732,0.185103
11735,0.030943
11736,0.006850
11737,0.046760
11738,0.291073
11739,0.028482
11741,0.049263
11742,0.125930
11749,0.003635
11750,0.114903
11752,0.066134
11753,0.156628
11754,0.030850
11756,0.030835
11757,0.291073
11758,0.093918
11759,0.030864
11761,0.069981
11763,0.030849
11764,0.083475
11765,0.030857
11766,0.127773
11767,0.135830
11769,0.050601
11770,0.011891
11771,0.037467
11772,0.030878
11774,0.063644
11777,0.006866
11781,0.291073
11784,0.000137
11785,0.030863
11786,0.132211
11789,0.097494
11790,0.003259
11791,0.027255
11792,0.158697
11793,0.022991
11794,0.030856
11795,0.291073
11798,0.128031
11800,0.117234
11805,0.108815
11812,0.035782
11813,0.030925
11816,0.291073
11818,0.073881
11820,0.003564
11821,0.060617
11822,0.291073
11828,0.005411
11830,0.030911
11831,0.018669
11832,0.023807
11838,0.030908
11839,0.266429
11841,0.039769
11843,0.291073
11844,0.040388
11846,0.058315
11847,0.000317
11848,0.291073
11852,0.291073
11853,0.008033
11860,0.030848
11863,0.188615
11866,0.071300
11867,0.025528
11868,0.031043
11869,0.038029
11870,0.043797
11871,0.132593
11873,0.071272
11875,0.041855
11880,0.094954
11882,0.000262
11884,0.020047
11889,0.034273
11890,0.030943
11891,0.091938
11898,0.177428
11899,0.086305
11900,0.030912
11903,0.031048
11907,0.043231
11910,0.003319
11913,0.291073
11915,0.114595
11917,0.064799
11920,0.019146
11922,0.056843
11923,0.196932
11925,0.105858
11926,0.061588
11927,0.056101
11929,0.291073
11930,0.009730
11931,0.042694
11933,0.072645
11934,0.031631
11937,0.000225
11938,0.106050
11940,0.035239
11942,0.291073
11943,0.026433
11945,0.030849
11946,0.031457
11947,0.080988
11950,0.010130
11952,0.217646
11953,0.032685
11955,0.032062
11956,0.099319
11958,0.047035
11960,0.045527
11961,0.000000
11962,0.027771
11964,0.125166
11965,0.103458
11968,0.034449
11970,0.028024
11971,0.030926
11972,0.031772
11974,0.096119
11977,0.179026
11980,0.030849
11981,0.097903
11983,0.031045
11984,0.076135
11987,0.031065
11988,0.031368
11989,0.130360
11994,0.000002
11995,0.082575
11998,0.044683
12001,0.000000
12002,0.020319
12003,0.016144
12005,0.110329
12006,0.111457
12007,0.167928
12008,0.291073
12009,0.071500
12012,0.124775
12016,0.027784
12018,0.021119
12019,0.078128
12021,0.008163
12022,0.017554
12023,0.032389
12026,0.291073
12027,0.000000
12028,0.034770
12029,0.112203
12031,0.205071
12033,0.031051
12034,0.066770
12035,0.052573
12037,0.090093
12038,0.282796
12039,0.094188
12042,0.094222
12043,0.092509
12045,0.291073
12046,0.007219
12048,0.052454
12049,0.200804
12051,0.082982
12052,0.031657
12053,0.031011
12054,0.045816
12058,0.007244
12060,0.014257
12062,0.113896
12063,0.005585
12064,0.005849
12066,0.219483
12069,0.100486
12070,0.030247
12072,0.022065
12076,0.033244
12077,0.078217
12078,0.030920
12079,0.045797
12080,0.119735
12081,0.088682
12083,0.071964
12088,0.030850
12089,0.073847
12090,0.030855
12092,0.030831
12093,0.172994
12095,0.030892
12097,0.030927
12100,0.047234
12101,0.132524
12104,0.057689
12105,0.004397
12109,0.000421
12110,0.131533
12111,0.030851
12113,0.068247
12115,0.050367
12117,0.033048
12118,0.116123
12121,0.030912
12122,0.104782
12124,0.291073
12127,0.030911
12129,0.076929
12131,0.199553
12133,0.000049
12135,0.030915
12137,0.009374
12139,0.078702
12140,0.001977
12142,0.030934
12143,0.082319
12145,0.026163
12148,0.030858
12151,0.053743
12156,0.030870
12157,0.030849
12158,0.109764
12159,0.012756
12160,0.042631
12162,0.030419
12163,0.030947
12164,0.064871
12168,0.076311
12169,0.058106
12171,0.054316
12175,0.054407
12178,0.291073
12180,0.010659
12183,0.000010
12185,0.077836
12187,0.208895
12189,0.054691
12194,0.098147
12195,0.291073
12196,0.129535
12202,0.084125
12204,0.060254
12205,0.030869
12206,0.030949
12208,0.018644
12213,0.044907
12214,0.009587
12215,0.065305
12217,0.030908
12221,0.065870
12223,0.006666
12225,0.042042
12226,0.043290
12228,0.104979
12232,0.075310
12235,0.018179
12239,0.033334
12240,0.291073
12241,0.170543
12242,0.291073
12243,0.034300
12244,0.255372
12246,0.291073
12247,0.020619
12248,0.056686
12250,0.078959
12252,0.030850
12253,0.056584
12254,0.012881
12259,0.005584
12262,0.154536
12268,0.031278
12269,0.291073
12270,0.012256
12271,0.086293
12272,0.030911
12273,0.030853
12275,0.164008
12276,0.006260
12278,0.110315
12279,0.163036
12280,0.160871
12282,0.030927
12288,0.079299
12292,0.056417
12294,0.153541
12297,0.163836
12298,0.074043
12299,0.000000
12300,0.002244
12302,0.179168
12304,0.007332
12305,0.057882
12306,0.291073
12307,0.291073
12308,0.291073
12309,0.291073
12310,0.030910
12311,0.224282
12312,0.012551
12313,0.030831
12315,0.084705
12317,0.030794
12319,0.190493
12320,0.034372
12323,0.291073
12324,0.063259
12325,0.013581
12327,0.291073
12329,0.260311
12330,0.031083
12331,0.030855
12333,0.158042
12334,0.068750
12335,0.291073
12336,0.119053
12338,0.000015
12341,0.126574
12343,0.026195
12348,0.119416
12349,0.072488
12350,0.115007
12351,0.017321
12353,0.291073
12356,0.291073
12357,0.031161
12359,0.067635
12363,0.005028
12365,0.073422
12368,0.023002
12371,0.000013
12372,0.205950
12373,0.291073
12374,0.005338
12375,0.090115
12376,0.069990
12377,0.079585
12379,0.165331
12381,0.291073
12382,0.179785
12385,0.087553
12386,0.102633
12389,0.291073
12394,0.030842
12395,0.069695
12396,0.024123
12397,0.026850
12398,0.291073
12402,0.073065
12404,0.016482
12405,0.243774
12406,0.073975
12410,0.207382
12415,0.034596
12417,0.016690
12420,0.019171
12421,0.291073
12424,0.026202
12425,0.123949
12427,0.076141
12428,0.031057
12429,0.025637
12430,0.082919
12431,0.018111
12432,0.089091
12433,0.144377
12435,0.035474
12437,0.024364
12438,0.291073
12439,0.030849
12440,0.063529
12447,0.030852
12449,0.030907
12450,0.043366
12452,0.031116
12455,0.057219
12456,0.291073
12459,0.291073
12461,0.056524
12462,0.001257
12466,0.088435
12467,0.123886
12469,0.037195
12470,0.000006
12472,0.122843
12475,0.061537
12478,0.128149
12481,0.033125
12487,0.291073
12490,0.028401
12491,0.024582
12493,0.094231
12497,0.154116
12499,0.061635
12500,0.157300
12504,0.048302
12507,0.166774
12508,0.148371
12510,0.122253
12511,0.093741
12512,0.054632
12514,0.031979
12515,0.119409
12516,0.109608
12518,0.159380
12520,0.030862
12522,0.291073
12524,0.054941
12527,0.003896
12528,0.120899
12529,0.039248
12530,0.013920
12531,0.087171
12532,0.051839
12533,0.004840
12535,0.291073
12536,0.004015
12538,0.015021
12542,0.093930
12545,0.030972
12546,0.000101
12549,0.291073
12552,0.194718
12554,0.065564
12557,0.056865
12558,0.035518
12564,0.092259
12565,0.018335
12566,0.002104
12567,0.196056
12572,0.115010
12574,0.000909
12575,0.031120
12576,0.050706
12578,0.197385
12581,0.233245
12582,0.000000
12583,0.017970
12586,0.182988
12588,0.065191
12589,0.117166
12591,0.106876
12593,0.115607
12594,0.203018
12595,0.140692
12596,0.070235
12598,0.291073
12599,0.003863
12601,0.291073
12602,0.012809
12605,0.088709
12606,0.021214
12608,0.031012
12610,0.094221
12611,0.043562
12614,0.140562
12617,0.030865
12619,0.291073
12627,0.032467
12629,0.121637
12630,0.108770
12638,0.034101
12640,0.148602
12641,0.291073
12642,0.131100
12644,0.049327
12645,0.017653
12647,0.081333
12653,0.013224
12655,0.291073
12656,0.060953
12657,0.054791
12659,0.024344
12660,0.053756
12661,0.133789
12666,0.064303
12667,0.185652
12668,0.009046
12669,0.291073
12670,0.030867
12671,0.014517
12673,0.064179
12674,0.017313
12678,0.051754
12679,0.002362
12680,0.291073
12684,0.070259
12686,0.144329
12688,0.103471
12690,0.022139
12691,0.138135
12694,0.035162
12695,0.030947
12696,0.030857
12697,0.096385
12698,0.291073
12699,0.092531
12700,0.169247
12702,0.031680
12704,0.142466
12705,0.159042
12706,0.033420
12709,0.040162
12712,0.038132
12719,0.113474
12725,0.003965
12726,0.030835
12727,0.022193
12728,0.031300
12732,0.121823
12733,0.132145
12740,0.031169
12741,0.000643
12743,0.058054
12744,0.000598
12747,0.030862
12750,0.006313
12752,0.203010
12753,0.000000
12757,0.078972
12758,0.031531
12761,0.160906
12763,0.030837
12765,0.291073
12766,0.079525
12767,0.030833
12768,0.058887
12771,0.291073
12772,0.212753
12778,0.069150
12779,0.030830
12780,0.031004
12784,0.006731
12788,0.037180
12792,0.045027
12794,0.030697
12796,0.100111
12798,0.138092
12799,0.030922
12800,0.085726
12802,0.203301
12803,0.161838
12804,0.000000
12805,0.291073
12806,0.160056
12807,0.027412
12808,0.053552
12809,0.043841
12810,0.002189
12812,0.077419
12814,0.291073
12815,0.049541
12816,0.050482
12817,0.076566
12819,0.036023
12820,0.051939
12821,0.272593
12824,0.076766
12827,0.058677
12828,0.082367
12834,0.030855
12836,0.147159
12837,0.125898
12838,0.031108
12839,0.010932
12842,0.031160
12845,0.084008
12846,0.092019
12848,0.030268
12852,0.063711
12853,0.084385
12854,0.009744
12857,0.044388
12862,0.123502
12863,0.059724
12865,0.121851
12866,0.110322
12867,0.039323
12868,0.076549
12871,0.105260
12873,0.085408
12874,0.291073
12877,0.006170
12880,0.031083
12881,0.000000
12882,0.086441
12883,0.030907
12887,0.031064
12888,0.118747
12889,0.102239
12890,0.109580
12891,0.110704
12892,0.140267
12897,0.272536
12899,0.078792
12900,0.047038
12901,0.182491
12903,0.050373
12904,0.063552
12906,0.291073
12911,0.075838
12913,0.291073
12917,0.291073
12919,0.030899
12921,0.017784
12922,0.034628
12923,0.291073
12924,0.048271
12928,0.291073
12929,0.021543
12930,0.108870
12932,0.003494
12935,0.192604
12938,0.166918
12940,0.032231
12943,0.063275
12944,0.291073
12946,0.069294
12948,0.030862
12951,0.085093
12952,0.081936
12953,0.086220
12955,0.012408
12956,0.010763
12959,0.291073
12960,0.109749
12961,0.148437
12964,0.053730
12965,0.090525
12973,0.068250
12976,0.030968
12977,0.291073
12978,0.030882
12979,0.030860
12983,0.001982
12984,0.031152
12985,0.291073
12986,0.017933
12987,0.291073
12988,0.273905
12990,0.050472
12991,0.107604
12997,0.040255
12998,0.046215
13000,0.040349
13001,0.091893
13002,0.000015
13003,0.163440
13004,0.122927
13005,0.030920
13008,0.003726
13009,0.005042
13011,0.291073
13016,0.291073
13017,0.172276
13018,0.141271
13019,0.030032
13020,0.140277
13021,0.291073
13022,0.042980
13025,0.144773
13026,0.030849
13037,0.031173
13038,0.030848
13042,0.291073
13043,0.190587
13044,0.096966
13046,0.078415
13047,0.138219
13048,0.002258
13049,0.060699
13054,0.001173
13055,0.025021
13056,0.086508
13061,0.032573
13062,0.041460
13063,0.078745
13064,0.046419
13069,0.009489
13070,0.004949
13071,0.041653
13072,0.031896
13075,0.065821
13076,0.031073
13077,0.086493
13079,0.103329
13081,0.143890
13084,0.001469
13085,0.030844
13087,0.092939
13088,0.075346
13090,0.178285
13091,0.042644
13092,0.001778
13093,0.154678
13100,0.002963
13102,0.050716
13103,0.137273
13105,0.001286
13107,0.000000
13108,0.074027
13111,0.030907
13113,0.094576
13115,0.087039
13118,0.005202
13119,0.031158
13122,0.084494
13123,0.030921
13124,0.031064
13125,0.052875
13126,0.083908
13132,0.053414
13133,0.030850
13135,0.110255
13138,0.082303
13140,0.103278
13144,0.129526
13148,0.030480
13149,0.134206
13150,0.024888
13151,0.037756
13152,0.043372
13156,0.015796
13159,0.045384
13160,0.025637
13161,0.291073
13162,0.000000
13163,0.065971
13167,0.141245
13168,0.041656
13169,0.000030
13172,0.040459
13173,0.031214
13176,0.030910
13178,0.030833
13179,0.084436
13180,0.090298
13182,0.029076
13184,0.050908
13185,0.201800
13187,0.039975
13189,0.291073
13192,0.113469
13194,0.007853
13197,0.112767
13199,0.076681
13200,0.052616
13201,0.112786
13203,0.015789
13205,0.030910
13207,0.008405
13208,0.024576
13211,0.291073
13212,0.031436
13218,0.291073
13219,0.047440
13220,0.134507
13221,0.030849
13222,0.033253
13223,0.142698
13224,0.040376
13229,0.130658
13230,0.036663
13233,0.075130
13235,0.151585
13236,0.054214
13238,0.291073
13240,0.008310
13243,0.043612
13245,0.170027
13246,0.083413
13248,0.107165
13250,0.085950
13251,0.019439
13252,0.291073
13254,0.128617
13258,0.118684
13260,0.031483
13261,0.113076
13264,0.032568
13268,0.099038
13270,0.012515
13272,0.000161
13273,0.000028
13274,0.291073
13276,0.172161
13279,0.085340
13281,0.061811
13286,0.030849
13288,0.127329
13290,0.165983
13291,0.036162
13296,0.082944
13299,0.030479
13302,0.000000
13307,0.031949
13313,0.030884
13314,0.088076
13318,0.031129
13321,0.030392
13326,0.061303
13327,0.116596
13328,0.095559
13329,0.077966
13330,0.065167
13331,0.030873
13334,0.030875
13338,0.001881
13339,0.291073
13340,0.062680
13344,0.291073
13346,0.014980
13347,0.030862
13349,0.085678
13351,0.793245
13352,0.031381
13354,0.014960
13357,0.016054
13360,0.014132
13361,0.030915
13362,0.085749
13364,0.060657
13367,0.029661
13368,0.291073
13369,0.030867
13372,0.030871
13375,0.124674
13376,0.084244
13377,0.031089
13378,0.030849
13381,0.079916
13382,0.029543
13384,0.027825
13386,0.069849
13389,0.116833
13390,0.016855
13392,0.056419
13393,0.134473
13395,0.163149
13396,0.046050
13398,0.122715
13404,0.038204
13405,0.101193
13406,0.093013
13411,0.030882
13412,0.029008
13419,0.030832
13420,0.291073
13423,0.004284
13426,0.081719
13428,0.090246
13429,0.054636
13433,0.062102
13435,0.031357
13436,0.110971
13439,0.038646
13441,0.291073
13442,0.175838
13443,0.189656
13444,0.291073
13445,0.030920
13446,0.027477
13448,0.062037
13449,0.291073
13450,0.065984
13451,0.291073
13453,0.035838
13454,0.123917
13456,0.168979
13459,0.008069
13460,0.078588
13464,0.102564
13466,0.000248
13467,0.097619
13469,0.092961
13470,0.030817
13472,0.169672
13473,0.002965
13475,0.030910
13476,0.006443
13478,0.079028
13479,0.184699
13480,0.000415
13483,0.001138
13484,0.000036
13485,0.031157
13486,0.030911
13487,0.000184
13492,0.120720
13493,0.030891
13494,0.003254
13496,0.046515
13498,0.037650
13500,0.021267
13504,0.055125
13510,0.132141
13512,0.034642
13513,0.019428
13516,0.038170
13517,0.025738
13518,0.030849
13519,0.135189
13520,0.085462
13521,0.030849
13526,0.000458
13527,0.000150
13528,0.153764
13529,0.181982
13530,0.182837
13534,0.123383
13535,0.033537
13538,0.291073
13540,0.002338
13542,0.066643
13544,0.291073
13546,0.291073
13547,0.030920
13550,0.291073
13551,0.030915
13559,0.000197
13561,0.033091
13562,0.047781
13563,0.049453
13564,0.139030
13565,0.039704
13568,0.036333
13569,0.142243
13570,0.291073
13571,0.003132
13572,0.053992
13575,0.010599
13577,0.071582
13578,0.153761
13579,0.113549
13587,0.030990
13588,0.185799
13592,0.089299
13593,0.291073
13594,0.246345
13598,0.074821
13599,0.123027
13604,0.096477
13605,0.030905
13607,0.094500
13608,0.024523
13609,0.004559
13612,0.000000
13615,0.031310
13617,0.024034
13619,0.101025
13620,0.031115
13625,0.067218
13627,0.031424
13631,0.056159
13635,0.017403
13637,0.101854
13641,0.040053
13642,0.033829
13643,0.092737
13644,0.006885
13647,0.122689
13652,0.027160
13654,0.000494
13655,0.112494
13657,0.139245
13659,0.031193
13660,0.063950
13663,0.145360
13664,0.001364
13665,0.031852
13666,0.291073
13667,0.291073
13669,0.198471
13671,0.097062
13673,0.059381
13675,0.118756
13676,0.107420
13677,0.055289
13682,0.291073
13685,0.064364
13686,0.041993
13687,0.144114
13689,0.031738
13691,0.276601
13692,0.118269
13694,0.030225
13695,0.078070
13698,0.000032
13702,0.291073
13704,0.056022
13705,0.087133
13707,0.030854
13709,0.075171
13710,0.152162
13711,0.182795
13713,0.030773
13714,0.017832
13715,0.065874
13719,0.131618
13721,0.031179
13723,0.026290
13724,0.249704
13725,0.015433
13727,0.032815
13729,0.291073
13730,0.291073
13731,0.031212
13734,0.036491
13735,0.030883
13736,0.031073
13737,0.150662
13738,0.030912
13742,0.009814
13744,0.004788
13748,0.070203
13749,0.291073
13750,0.030833
13755,0.018603
13756,1.000000
13758,0.025515
13759,0.059802
13762,0.109270
13763,0.109295
13767,0.030832
13770,0.030857
13773,0.000697
13774,0.066332
13775,0.033588
13777,0.291073
13778,0.099733
13780,0.012563
13782,0.125081
13794,0.089658
13800,0.073818
13802,0.082085
13805,0.012999
13813,0.036859
13814,0.291073
13815,0.102837
13817,0.030384
13822,0.030969
13823,0.116771
13824,0.014307
13825,0.000017
13827,0.291073
13828,0.000322
13829,0.030852
13831,0.149525
13832,0.291073
13833,0.031103
13834,0.075007
13838,0.106962
13845,0.093959
13847,0.050003
13848,0.030862
13850,0.050772
13852,0.001724
13853,0.030872
13854,0.015657
13859,0.201723
13860,0.028870
13861,0.000519
13862,0.009937
13863,0.291073
13864,0.041677
13865,0.109560
13867,0.095752
13871,0.000013
13873,0.025988
13878,0.060084
13879,0.077880
13882,0.291073
13883,0.031097
13887,0.025703
13889,0.050362
13890,0.078261
13891,0.020174
13895,0.031035
13897,0.000000
13898,0.030852
13899,0.077460
13901,0.040846
13905,0.291073
13906,0.015173
13908,0.146668
13910,0.140007
13912,0.011317
13917,0.132107
13918,0.192658
13919,0.131970
13920,0.052890
13921,0.291073
13922,0.030931
13926,0.180598
13929,0.169009
13931,0.028566
13932,0.106840
13934,0.291073
13935,0.036365
13936,0.180328
13941,0.030863
13944,0.047838
13947,0.076840
13948,0.192048
13952,0.090085
13954,0.265542
13959,0.094552
13962,0.090350
13965,0.016154
13966,0.291073
13967,0.107131
13968,0.030849
13970,0.154078
13971,0.014830
13972,0.137300
13974,0.016252
13979,0.116102
13981,0.073889
13982,0.015139
13985,0.095791
13987,0.023601
13989,0.042685
13990,0.148158
13991,0.022805
13994,0.004544
13995,0.291073
14003,0.095159
14005,0.291073
14009,0.112216
14010,0.030853
14012,0.085973
14014,0.049255
14015,0.003593
14021,0.099539
14023,0.002215
14025,0.095167
14026,0.057159
14027,0.077217
14029,0.001857
14033,0.000008
14034,0.000469
14035,0.010648
14036,0.291073
14038,0.053064
14039,0.291073
14040,0.101204
14043,0.030848
14044,0.157580
14049,0.068144
14050,0.116961
14051,0.104872
14055,0.127514
14059,0.107277
14061,0.030849
14063,0.031160
14064,0.120177
14065,0.108092
14066,0.139643
14067,0.291073
14068,0.000132
14069,0.033198
14070,0.063203
14072,0.030849
14073,0.220459
14074,0.063479
14077,0.115254
14078,0.052525
14081,0.043294
14082,0.108730
14083,0.291073
14085,0.030921
14086,0.051922
14088,0.030920
14091,0.021988
14093,0.030855
14094,0.223433
14097,0.162017
14099,0.004035
14101,0.000248
14103,0.037699
14107,0.179516
14108,0.030670
14109,0.024994
14112,0.168308
14113,0.000021
14114,0.033120
14115,0.030978
14116,0.030912
14117,0.033406
14119,0.291073
14121,0.291073
14122,0.053181
14123,0.000018
14125,0.118158
14127,0.058925
14129,0.004454
14130,0.016716
14132,0.031033
14134,0.176334
14137,0.134429
14138,0.177084
14139,0.031242
14140,0.035670
14143,0.062023
14146,0.006257
14148,0.123868
14150,0.171636
14151,0.014098
14152,0.179996
14153,0.291073
14155,0.002294
14156,0.227194
14160,0.276928
14162,0.122455
14163,0.030934
14164,0.030908
14165,0.122893
14166,0.050698
14172,0.089953
14173,0.291073
14174,0.006746
14175,0.121830
14176,0.146702
14178,0.023218
14183,0.129297
14186,0.023824
14188,0.000112
14189,0.039478
14190,0.050760
14192,0.199357
14193,0.040960
14194,0.033898
14195,0.291073
14198,0.083114
14200,0.069327
14201,0.116182
14203,0.291073
14208,0.152213
14210,0.017594
14211,0.149801
14214,0.047478
14215,0.004568
14216,0.107356
14217,0.045426
14218,0.028380
14219,0.054768
14220,0.092977
14223,0.035454
14225,0.291073
14231,0.035623
14232,0.040148
14234,0.063409
14235,0.001989
14236,0.030870
14237,0.031314
14238,0.074742
14240,0.007184
14243,0.089324
14244,0.008894
14245,0.294276
14247,0.137283
14248,0.139626
14249,0.062114
14251,0.229053
14254,0.000000
14255,0.064228
14256,0.317171
14257,0.126689
14259,0.291073
14260,0.124191
14262,0.072691
14263,0.025250
14264,0.007724
14265,0.128840
14267,0.291073
14269,0.004177
14270,0.105820
14271,0.257380
14274,0.030886
14275,0.030858
14276,0.137892
14278,0.110819
14280,0.051349
14282,0.007681
14284,0.001228
14288,0.007450
14289,0.050882
14290,0.291073
14291,0.083468
14292,0.291073
14293,0.056569
14297,0.083689
14298,0.060811
14303,0.052298
14305,0.291073
14308,0.096787
14309,0.070136
14312,0.024816
14313,0.152039
14315,0.082142
14316,0.023695
14319,0.086252
14321,0.142671
14322,0.077768
14323,0.040720
14324,0.030862
14327,0.190031
14332,0.053766
14334,0.100071
14337,0.103610
14339,0.016190
14340,0.071187
14341,0.028506
14342,0.031300
14343,0.119421
14349,0.130409
14351,0.015321
14352,0.030862
14353,0.001991
14354,0.045066
14355,0.084818
14356,0.030849
14358,0.030869
14360,0.070538
14362,0.121866
14363,0.008809
14366,0.002273
14369,0.030849
14370,0.071035
14373,0.030912
14375,0.064572
14376,0.084716
14381,0.031212
14383,0.145232
14384,0.093314
14385,0.030911
14387,0.036716
14396,0.060073
14397,0.015487
14400,0.291073
14401,0.014699
14403,0.063336
14406,0.022915
14408,0.291073
14409,0.056288
14412,0.000666
14414,0.032964
14415,0.033092
14416,0.010249
14418,0.175885
14419,0.145634
14420,0.130358
14422,0.051176
14424,0.017336
14430,0.148493
14434,0.031680
14436,0.291073
14438,0.034242
14439,0.113427
14440,0.108601
14441,0.205356
14443,0.055038
14445,0.291073
14446,0.291073
14448,0.008529
14452,0.291073
14453,0.169645
14455,0.030915
14459,0.291073
14462,0.004840
14464,0.006210
14466,0.195879
14472,0.030915
14474,0.007418
14476,0.125754
14477,0.000892
14479,0.938001
14482,0.040133
14483,0.092515
14486,0.031230
14489,0.162249
14492,0.068700
14493,0.291073
14494,0.075757
14497,0.010664
14498,0.035241
14499,0.291073
14500,0.030841
14502,0.097979
14503,0.133427
14504,0.126671
14506,0.002932
14508,0.291073
14510,0.030849
14511,0.208831
14516,0.122121
14519,0.030962
14521,0.111102
14522,0.095936
14523,0.198763
14525,0.021634
14527,0.000637
14529,0.148943
14530,0.000000
14533,0.291073
14537,0.044439
14538,0.299390
14539,0.039145
14540,0.162968
14542,0.078368
14544,0.291073
14553,0.061796
14556,0.264196
14557,0.040585
14558,0.228984
14561,0.165815
14562,0.021277
14564,0.023339
14566,0.046605
14568,0.009758
14569,0.030849
14573,0.291073
14574,0.030911
14575,0.030915
14578,0.030918
14579,0.033509
14580,0.015800
14581,0.036070
14583,0.233842
14587,0.141139
14588,0.084745
14594,0.153956
14596,0.030642
14597,0.061577
14600,0.190380
14601,0.084130
14603,0.031544
14606,0.082104
14607,0.031157
14608,0.049557
14610,0.030857
14611,0.024353
14612,0.066168
14616,0.064971
14623,0.061070
14624,0.032824
14625,0.010844
14626,0.027698
14627,0.077924
14628,0.030943
14631,0.132505
14632,0.224189
14633,0.121655
14636,0.018606
14637,0.143896
14640,0.061129
14641,0.291073
14642,0.291073
14645,0.000160
14647,0.014206
14648,0.026764
14650,0.095826
14651,0.087541
14652,0.092132
14653,0.030889
14654,0.000000
14655,0.291073
14660,0.172776
14661,0.236318
14668,0.077417
14669,0.066962
14670,0.154266
14671,0.291073
14677,0.102420
14679,0.233310
14682,0.201982
14683,0.030941
14687,0.223315
14690,0.086860
14693,0.128393
14694,0.031786
14696,0.022262
14697,0.291073
14699,0.030834
14700,0.010891
14703,0.002319
14704,0.030922
14705,0.203165
14706,0.203814
14707,0.048386
14708,0.042381
14709,0.291073
14711,0.065413
14712,0.030927
14716,0.134804
14719,0.107621
14720,0.291073
14721,0.030909
14724,0.291073
